tier relicName itemName chance
Meso V5 "Euphona Prime Barrel" 11.0
Meso V5 "Silva & Aegis Prime Blueprint" 11.0
Meso V5 "Venka Prime Gauntlet" 2.0
Meso V6 "Akstiletto Prime Barrel" 25.33
Meso V6 "Forma Blueprint" 25.33
Meso V6 "Braton Prime Barrel" 25.33
Meso V6 "Vauban Prime Blueprint" 11.0
Meso V6 "Carrier Prime Cerebrum" 11.0
Meso V6 "Vectis Prime Receiver" 2.0
Meso W1 "Tekko Prime Gauntlet" 25.33
Meso W1 "Tipedo Prime Blueprint" 25.33
Meso W1 "Zhuge Prime String" 25.33
Meso W1 "Fang Prime Handle" 11.0
Meso W1 "Zephyr Prime Chassis Blueprint" 11.0
Meso W1 "Wukong Prime Blueprint" 2.0
Meso Z1 "Burston Prime Receiver" 25.33
Meso Z1 "Forma Blueprint" 25.33
Meso Z1 "Fang Prime Blueprint" 25.33
Meso Z1 "Helios Prime Blueprint" 11.0
Meso Z1 "Limbo Prime Blueprint" 11.0
Meso Z1 "Zephyr Prime Blueprint" 2.0
Meso Z2 "Sybaris Prime Blueprint" 25.33
Meso Z2 "Redeemer Prime Blade" 25.33
Meso Z2 "Braton Prime Blueprint" 25.33
Meso Z2 "Hydroid Prime Blueprint" 11.0
Meso Z2 "Rubico Prime Barrel" 11.0
Meso Z2 "Zephyr Prime Systems Blueprint" 2.0
Meso Z3 "Chroma Prime Blueprint" 25.33
Meso Z3 "Forma Blueprint" 25.33
Meso Z3 "Stradavar Prime Receiver" 25.33
Meso Z3 "Akjagara Prime Link" 11.0
Meso Z3 "Rubico Prime Barrel" 11.0
Meso Z3 "Zephyr Prime Systems Blueprint" 2.0
Meso Z4 "Volnus Prime Blueprint" 25.33
Meso Z4 "Titania Prime Chassis Blueprint" 25.33
Meso Z4 "Forma Blueprint" 25.33
Meso Z4 "Tenora Prime Stock" 11.0
Meso Z4 "Bronco Prime Barrel" 11.0
Meso Z4 "Zakti Prime Blueprint" 2.0
Neo A1 "Carrier Prime Systems" 25.33
Neo A1 "Braton Prime Barrel" 25.33
Neo A1 "Forma Blueprint" 25.33
Neo A1 "Cernos Prime String" 11.0
Neo A1 "Vectis Prime Blueprint" 11.0
Neo A1 "Akstiletto Prime Blueprint" 2.0
Neo A2 "Pyrana Prime Barrel" 25.33
Neo A2 "Kronen Prime Blueprint" 25.33
Neo A2 "Limbo Prime Systems Blueprint" 25.33
Neo A2 "Zephyr Prime Chassis Blueprint" 11.0
Neo A2 "Forma Blueprint" 11.0
Neo A2 "Akbolto Prime Receiver" 2.0
Neo A3 "Zhuge Prime Grip" 25.33
Neo A3 "Lex Prime Barrel" 25.33
Neo A3 "Mesa Prime Chassis Blueprint" 25.33
Neo A3 "Atlas Prime Systems Blueprint" 11.0
Neo A3 "Equinox Prime Neuroptics Blueprint" 11.0
Neo A3 "Akjagara Prime Barrel" 2.0
Neo A4 "Carrier Prime Carapace" 25.33
Neo A4 "Vauban Prime Chassis Blueprint" 25.33
Neo A4 "Forma Blueprint" 25.33
Neo A4 "Ash Prime Neuroptics Blueprint" 11.0
Neo A4 "Vectis Prime Blueprint" 11.0
Neo A4 "Akstiletto Prime Blueprint" 2.0
Neo A5 "Gara Prime Systems Blueprint" 25.33
Neo A5 "Paris Prime String" 25.33
Neo A5 "Forma Blueprint" 25.33
Neo A5 "Octavia Prime Chassis Blueprint" 11.0
Neo A5 "Karyst Prime Handle" 11.0
Neo A5 "Atlas Prime Neuroptics Blueprint" 2.0
Neo A6 "Nami Skyla Prime Blueprint" 25.33
Neo A6 "Burston Prime Blueprint" 25.33
Neo A6 "Forma Blueprint" 25.33
Neo A6 "Hydroid Prime Blueprint" 11.0
Neo A6 "Ballistica Prime String" 11.0
Neo A6 "Akjagara Prime Barrel" 2.0
Neo B1 "Paris Prime String" 25.33
Neo B1 "Trinity Prime Systems Blueprint" 25.33
Neo B1 "Bronco Prime Receiver" 25.33
Neo B1 "Vectis Prime Stock" 11.0
Neo B1 "Burston Prime Barrel" 11.0
Neo B1 "Banshee Prime Chassis Blueprint" 2.0
Neo B2 "Tigris Prime Stock" 25.33
Neo B2 "Braton Prime Stock" 25.33
Neo B2 "Fang Prime Blueprint" 25.33
Neo B2 "Venka Prime Blueprint" 11.0
Neo B2 "Forma Blueprint" 11.0
Neo B2 "Banshee Prime Chassis Blueprint" 2.0
Neo B3 "Boar Prime Blueprint" 25.33
Neo B3 "Forma Blueprint" 25.33
Neo B3 "Rhino Prime Systems Blueprint" 25.33
Neo B3 "Mag Prime Chassis Blueprint" 11.0
Neo B3 "Dakra Prime Blade" 11.0
Neo B3 "Boltor Prime Blueprint" 2.0
Neo B4 "Hydroid Prime Chassis Blueprint" 25.33
Neo B4 "Burston Prime Stock" 25.33
Neo B4 "Forma Blueprint" 25.33
Neo B4 "Kronen Prime Handle" 11.0
Neo B4 "Tigris Prime Barrel" 11.0
Neo B4 "Banshee Prime Systems Blueprint" 2.0
Neo B5 "Braton Prime Barrel" 25.33
Neo B5 "Ballistica Prime Lower Limb" 25.33
Neo B5 "Forma Blueprint" 25.33
Neo B5 "Destreza Prime Blueprint" 11.0
Neo B5 "Oberon Prime Blueprint" 11.0
Neo B5 "Banshee Prime Systems Blueprint" 2.0
Neo B6 "Euphona Prime Blueprint" 25.33
Neo B6 "Mirage Prime Neuroptics Blueprint" 25.33
Neo B6 "Forma Blueprint" 25.33
Neo B6 "Kogake Prime Blueprint" 11.0
Neo B6 "Akbolto Prime Link" 11.0
Neo B6 "Banshee Prime Chassis Blueprint" 2.0
Neo B7 "Tenora Prime Blueprint" 25.33
Neo B7 "Braton Prime Blueprint" 25.33
Neo B7 "Aksomati Prime Receiver" 25.33
Neo B7 "Tekko Prime Blueprint" 11.0
Neo B7 "Dethcube Prime Carapace" 11.0
Neo B7 "Baza Prime Stock" 2.0
Neo C1 "Limbo Prime Systems Blueprint" 25.33
Neo C1 "Kronen Prime Blueprint" 25.33
Neo C1 "Mesa Prime Chassis Blueprint" 25.33
Neo C1 "Redeemer Prime Blueprint" 11.0
Neo C1 "Pyrana Prime Receiver" 11.0
Neo C1 "Chroma Prime Systems Blueprint" 2.0
Neo D1 "Mag Prime Systems Blueprint" 25.33
Neo D1 "Vasto Prime Barrel" 25.33
Neo D1 "Boar Prime Blueprint" 25.33
Neo D1 "Trinity Prime Neuroptics Blueprint" 11.0
Neo D1 "Forma Blueprint" 11.0
Neo D1 "Dakra Prime Blade" 2.0
Neo D2 "Nezha Prime Systems Blueprint" 25.33
Neo D2 "Braton Prime Stock" 25.33
Neo D2 "Forma Blueprint" 25.33
Neo D2 "Titania Prime Blueprint" 11.0
Neo D2 "Equinox Prime Neuroptics Blueprint" 11.0
Neo D2 "Dethcube Prime Cerebrum" 2.0
Neo D3 "Paris Prime Lower Limb" 25.33
Neo D3 "Akbronco Prime Blueprint" 25.33
Neo D3 "Nezha Prime Systems Blueprint" 25.33
Neo D3 "Forma Blueprint" 11.0
Neo D3 "Zakti Prime Barrel" 11.0
Neo D3 "Dethcube Prime Blueprint" 2.0
Neo D4 "Trinity Prime Systems Blueprint" 25.33
Neo D4 "Braton Prime Barrel" 25.33
Neo D4 "Forma Blueprint" 25.33
Neo D4 "Dual Kamas Prime Handle" 11.0
Neo D4 "Limbo Prime Blueprint" 11.0
Neo D4 "Destreza Prime Blade" 2.0
Neo E1 "Frost Prime Neuroptics Blueprint" 25.33
Neo E1 "Loki Prime Neuroptics Blueprint" 25.33
Neo E1 "Wyrm Prime Blueprint" 25.33
Neo E1 "Reaper Prime Blade" 11.0
Neo E1 "Forma Blueprint" 11.0
Neo E1 "Ember Prime Blueprint" 2.0
Neo E2 "Burston Prime Receiver" 25.33
Neo E2 "Dethcube Prime Systems" 25.33
Neo E2 "Corinth Prime Blueprint" 25.33
Neo E2 "Zakti Prime Barrel" 11.0
Neo E2 "Atlas Prime Chassis Blueprint" 11.0
Neo E2 "Equinox Prime Systems Blueprint" 2.0
Neo F1 "Sicarus Prime Barrel" 25.33
Neo F1 "Ember Prime Chassis Blueprint" 25.33
Neo F1 "Sicarus Prime Blueprint" 25.33
Neo F1 "Bo Prime Handle" 11.0
Neo F1 "Forma Blueprint" 11.0
Neo F1 "Frost Prime Blueprint" 2.0
Neo G1 "Mirage Prime Neuroptics Blueprint" 25.33
Neo G1 "Forma Blueprint" 25.33
Neo G1 "Kogake Prime Boot" 25.33
Neo G1 "Paris Prime Grip" 11.0
Neo G1 "Hydroid Prime Neuroptics Blueprint" 11.0
Neo G1 "Gram Prime Handle" 2.0
Neo G2 "Forma Blueprint" 25.33
Neo G2 "Dethcube Prime Systems" 25.33
Neo G2 "Redeemer Prime Blade" 25.33
Neo G2 "Pyrana Prime Receiver" 11.0
Neo G2 "Zhuge Prime Blueprint" 11.0
Neo G2 "Gram Prime Handle" 2.0
Neo G3 "Burston Prime Receiver" 25.33
Neo G3 "Forma Blueprint" 25.33
Neo G3 "Fang Prime Blade" 25.33
Neo G3 "Sybaris Prime Receiver" 11.0
Neo G3 "Silva & Aegis Prime Blueprint" 11.0
Neo G3 "Galatine Prime Blueprint" 2.0
Neo H1 "Orthos Prime Handle" 25.33
Neo H1 "Fragor Prime Head" 25.33
Neo H1 "Burston Prime Receiver" 25.33
Neo H1 "Banshee Prime Blueprint" 11.0
Neo H1 "Tigris Prime Barrel" 11.0
Neo H1 "Hydroid Prime Systems Blueprint" 2.0
Neo H2 "Euphona Prime Blueprint" 25.33
Neo H2 "Burston Prime Stock" 25.33
Neo H2 "Fang Prime Blueprint" 25.33
Neo H2 "Rubico Prime Barrel" 11.0
Neo H2 "Ballistica Prime Receiver" 11.0
Neo H2 "Hydroid Prime Systems Blueprint" 2.0
Neo H3 "Ballistica Prime Lower Limb" 25.33
Neo H3 "Fang Prime Handle" 25.33
Neo H3 "Forma Blueprint" 25.33
Neo H3 "Mesa Prime Systems Blueprint" 11.0
Neo H3 "Nami Skyla Prime Handle" 11.0
Neo H3 "Hydroid Prime Systems Blueprint" 2.0
Neo I1 "Zhuge Prime String" 25.33
Neo I1 "Fang Prime Blade" 25.33
Neo I1 "Wukong Prime Neuroptics Blueprint" 25.33
Neo I1 "Akjagara Prime Receiver" 11.0
Neo I1 "Limbo Prime Blueprint" 11.0
Neo I1 "Ivara Prime Chassis Blueprint" 2.0
Neo I2 "Burston Prime Receiver" 25.33
Neo I2 "Dethcube Prime Systems" 25.33
Neo I2 "Forma Blueprint" 25.33
Neo I2 "Stradavar Prime Barrel" 11.0
Neo I2 "Wukong Prime Systems Blueprint" 11.0
Neo I2 "Ivara Prime Chassis Blueprint" 2.0
Neo K1 "Valkyr Prime Blueprint" 25.33
Neo K1 "Silva & Aegis Prime Hilt" 25.33
Neo K1 "Euphona Prime Blueprint" 25.33
Neo K1 "Zephyr Prime Chassis Blueprint" 11.0
Neo K1 "Helios Prime Blueprint" 11.0
Neo K1 "Kogake Prime Gauntlet" 2.0
Neo K2 "Chroma Prime Blueprint" 25.33
Neo K2 "Braton Prime Barrel" 25.33
Neo K2 "Banshee Prime Neuroptics Blueprint" 25.33
Neo K2 "Mirage Prime Systems Blueprint" 11.0
Neo K2 "Akbolto Prime Link" 11.0
Neo K2 "Kogake Prime Gauntlet" 2.0
Neo K3 "Rubico Prime Receiver" 25.33
Neo K3 "Forma Blueprint" 25.33
Neo K3 "Burston Prime Blueprint" 25.33
Neo K3 "Tiberon Prime Barrel" 11.0
Neo K3 "Braton Prime Receiver" 11.0
Neo K3 "Kronen Prime Blade" 2.0
Neo L1 "Mirage Prime Chassis Blueprint" 25.33
Neo L1 "Euphona Prime Blueprint" 25.33
Neo L1 "Kronen Prime Blueprint" 25.33
Neo L1 "Silva & Aegis Prime Blade" 11.0
Neo L1 "Ballistica Prime Receiver" 11.0
Neo L1 "Limbo Prime Chassis Blueprint" 2.0
Neo M1 "Paris Prime String" 25.33
Neo M1 "Akbolto Prime Blueprint" 25.33
Neo M1 "Bronco Prime Blueprint" 25.33
Neo M1 "Helios Prime Blueprint" 11.0
Neo M1 "Euphona Prime Barrel" 11.0
Neo M1 "Mirage Prime Blueprint" 2.0
Neo M2 "Akbronco Prime Blueprint" 25.33
Neo M2 "Burston Prime Stock" 25.33
Neo M2 "Forma Blueprint" 25.33
Neo M2 "Limbo Prime Blueprint" 11.0
Neo M2 "Bronco Prime Barrel" 11.0
Neo M2 "Mesa Prime Systems Blueprint" 2.0
Neo M3 "Titania Prime Chassis Blueprint" 25.33
Neo M3 "Bronco Prime Receiver" 25.33
Neo M3 "Ivara Prime Neuroptics Blueprint" 25.33
Neo M3 "Atlas Prime Chassis Blueprint" 11.0
Neo M3 "Forma Blueprint" 11.0
Neo M3 "Mesa Prime Systems Blueprint" 2.0
Neo N1 "Hikou Prime Stars" 25.33
Neo N1 "Vectis Prime Barrel" 25.33
Neo N1 "Forma Blueprint" 25.33
Neo N1 "Soma Prime Receiver" 11.0
Neo N1 "Kavasa Prime Kubrow Collar Blueprint" 11.0
Neo N1 "Nyx Prime Chassis Blueprint" 2.0
Neo N10 "Forma Blueprint" 25.33
Neo N10 "Redeemer Prime Blade" 25.33
Neo N10 "Zephyr Prime Neuroptics Blueprint" 25.33
Neo N10 "Ballistica Prime Upper Limb" 11.0
Neo N10 "Tipedo Prime Ornament" 11.0
Neo N10 "Nami Skyla Prime Blade" 2.0
Neo N11 "Tigris Prime Stock" 25.33
Neo N11 "Braton Prime Barrel" 25.33
Neo N11 "Sybaris Prime Blueprint" 25.33
Neo N11 "Oberon Prime Systems Blueprint" 11.0
Neo N11 "Forma Blueprint" 11.0
Neo N11 "Nekros Prime Systems Blueprint" 2.0
Neo N12 "Trinity Prime Systems Blueprint" 25.33
Neo N12 "Soma Prime Blueprint" 25.33
Neo N12 "Vasto Prime Receiver" 25.33
Neo N12 "Dual Kamas Prime Handle" 11.0
Neo N12 "Kavasa Prime Band" 11.0
Neo N12 "Nova Prime Chassis Blueprint" 2.0
Neo N13 "Inaros Prime Systems Blueprint" 25.33
Neo N13 "Aksomati Prime Blueprint" 25.33
Neo N13 "Pangolin Prime Handle" 25.33
Neo N13 "Forma Blueprint" 11.0
Neo N13 "Wukong Prime Chassis Blueprint" 11.0
Neo N13 "Nezha Prime Chassis Blueprint" 2.0
Neo N14 "Titania Prime Chassis Blueprint" 25.33
Neo N14 "Forma Blueprint" 25.33
Neo N14 "Bronco Prime Receiver" 25.33
Neo N14 "Braton Prime Receiver" 11.0
Neo N14 "Zhuge Prime Receiver" 11.0
Neo N14 "Ninkondi Prime Handle" 2.0
Neo N15 "Paris Prime Blueprint" 25.33
Neo N15 "Akbronco Prime Blueprint" 25.33
Neo N15 "Forma Blueprint" 25.33
Neo N15 "Atlas Prime Systems Blueprint" 11.0
Neo N15 "Baza Prime Barrel" 11.0
Neo N15 "Nezha Prime Neuroptics Blueprint" 2.0
Neo N16 "Burston Prime Stock" 25.33
Neo N16 "Nezha Prime Systems Blueprint" 25.33
Neo N16 "Forma Blueprint" 25.33
Neo N16 "Orthos Prime Blade" 11.0
Neo N16 "Pandero Prime Barrel" 11.0
Neo N16 "Nidus Prime Neuroptics Blueprint" 2.0
Neo N17 "Paris Prime Upper Limb" 25.33
Neo N17 "Pangolin Prime Handle" 25.33
Neo N17 "Burston Prime Receiver" 25.33
Neo N17 "Strun Prime Stock" 11.0
Neo N17 "Forma Blueprint" 11.0
Neo N17 "Nezha Prime Chassis Blueprint" 2.0
Neo N2 "Lex Prime Blueprint" 25.33
Neo N2 "Fang Prime Blueprint" 25.33
Neo N2 "Vasto Prime Barrel" 25.33
Neo N2 "Forma Blueprint" 11.0
Neo N2 "Nova Prime Blueprint" 11.0
Neo N2 "Vauban Prime Systems Blueprint" 2.0
Neo N3 "Lex Prime Barrel" 25.33
Neo N3 "Odonata Prime Systems Blueprint" 25.33
Neo N3 "Paris Prime String" 25.33
Neo N3 "Fang Prime Handle" 11.0
Neo N3 "Ash Prime Neuroptics Blueprint" 11.0
Neo N3 "Nekros Prime Systems Blueprint" 2.0
Neo N4 "Paris Prime String" 25.33
Neo N4 "Ash Prime Chassis Blueprint" 25.33
Neo N4 "Braton Prime Stock" 25.33
Neo N4 "Forma Blueprint" 11.0
Neo N4 "Venka Prime Blueprint" 11.0
Neo N4 "Nikana Prime Blade" 2.0
Neo N5 "Saryn Prime Systems Blueprint" 25.33
Neo N5 "Forma Blueprint" 25.33
Neo N5 "Helios Prime Carapace" 25.33
Neo N5 "Ash Prime Systems Blueprint" 11.0
Neo N5 "Akstiletto Prime Link" 11.0
Neo N5 "Nikana Prime Blueprint" 2.0
Neo N6 "Bronco Prime Receiver" 25.33
Neo N6 "Galatine Prime Blade" 25.33
Neo N6 "Cernos Prime Upper Limb" 25.33
Neo N6 "Sybaris Prime Receiver" 11.0
Neo N6 "Trinity Prime Blueprint" 11.0
Neo N6 "Nikana Prime Hilt" 2.0
Neo N7 "Trinity Prime Neuroptics Blueprint" 25.33
Neo N7 "Euphona Prime Blueprint" 25.33
Neo N7 "Venka Prime Blades" 25.33
Neo N7 "Banshee Prime Blueprint" 11.0
Neo N7 "Valkyr Prime Neuroptics Blueprint" 11.0
Neo N7 "Nekros Prime Systems Blueprint" 2.0
Neo N8 "Paris Prime String" 25.33
Neo N8 "Hydroid Prime Chassis Blueprint" 25.33
Neo N8 "Sybaris Prime Blueprint" 25.33
Neo N8 "Akbolto Prime Link" 11.0
Neo N8 "Forma Blueprint" 11.0
Neo N8 "Nami Skyla Prime Blade" 2.0
Neo N9 "Mag Prime Neuroptics Blueprint" 25.33
Neo N9 "Boar Prime Blueprint" 25.33
Neo N9 "Dakra Prime Handle" 25.33
Neo N9 "Soma Prime Receiver" 11.0
Neo N9 "Forma Blueprint" 11.0
Neo N9 "Nova Prime Chassis Blueprint" 2.0
Neo O1 "Volt Prime Blueprint" 25.33
Neo O1 "Forma Blueprint" 25.33
Neo O1 "Odonata Prime Harness Blueprint" 25.33
Neo O1 "Aklex Prime Blueprint" 11.0
Neo O1 "Volt Prime Systems Blueprint" 11.0
Neo O1 "Odonata Prime Wings Blueprint" 2.0
Neo P1 "Ninkondi Prime Blueprint" 25.33
Neo P1 "Paris Prime Lower Limb" 25.33
Neo P1 "Redeemer Prime Blade" 25.33
Neo P1 "Akjagara Prime Receiver" 11.0
Neo P1 "Rubico Prime Stock" 11.0
Neo P1 "Pangolin Prime Blueprint" 2.0
Neo P2 "Aksomati Prime Receiver" 25.33
Neo P2 "Braton Prime Stock" 25.33
Neo P2 "Guandao Prime Blade" 25.33
Neo P2 "Forma Blueprint" 11.0
Neo P2 "Titania Prime Blueprint" 11.0
Neo P2 "Pandero Prime Receiver" 2.0
Neo P3 "Lex Prime Blueprint" 25.33
Neo P3 "Panthera Prime Blueprint" 25.33
Neo P3 "Orthos Prime Handle" 25.33
Neo P3 "Astilla Prime Stock" 11.0
Neo P3 "Inaros Prime Chassis Blueprint" 11.0
Neo P3 "Pangolin Prime Blueprint" 2.0
Neo R1 "Hikou Prime Blueprint" 25.33
Neo R1 "Ankyros Prime Gauntlet" 25.33
Neo R1 "Forma Blueprint" 25.33
Neo R1 "Boltor Prime Receiver" 11.0
Neo R1 "Nyx Prime Chassis Blueprint" 11.0
Neo R1 "Rhino Prime Blueprint" 2.0
Neo R2 "Ninkondi Prime Blueprint" 25.33
Neo R2 "Braton Prime Stock" 25.33
Neo R2 "Forma Blueprint" 25.33
Neo R2 "Paris Prime Grip" 11.0
Neo R2 "Tiberon Prime Blueprint" 11.0
Neo R2 "Rubico Prime Blueprint" 2.0
Neo R3 "Baza Prime Receiver" 25.33
Neo R3 "Limbo Prime Systems Blueprint" 25.33
Neo R3 "Burston Prime Blueprint" 25.33
Neo R3 "Paris Prime Grip" 11.0
Neo R3 "Ninkondi Prime Chain" 11.0
Neo R3 "Redeemer Prime Handle" 2.0
Neo R4 "Aksomati Prime Blueprint" 25.33
Neo R4 "Braton Prime Stock" 25.33
Neo R4 "Mesa Prime Chassis Blueprint" 25.33
Neo R4 "Corinth Prime Receiver" 11.0
Neo R4 "Ninkondi Prime Chain" 11.0
Neo R4 "Redeemer Prime Handle" 2.0
Neo S1 "Carrier Prime Carapace" 25.33
Neo S1 "Lex Prime Barrel" 25.33
Neo S1 "Soma Prime Blueprint" 25.33
Neo S1 "Trinity Prime Chassis Blueprint" 11.0
Neo S1 "Forma Blueprint" 11.0
Neo S1 "Saryn Prime Blueprint" 2.0
Neo S10 "Saryn Prime Systems Blueprint" 25.33
Neo S10 "Braton Prime Stock" 25.33
Neo S10 "Lex Prime Blueprint" 25.33
Neo S10 "Nikana Prime Blade" 11.0
Neo S10 "Spira Prime Blade" 11.0
Neo S10 "Saryn Prime Chassis Blueprint" 2.0
Neo S11 "Fang Prime Blade" 25.33
Neo S11 "Bronco Prime Receiver" 25.33
Neo S11 "Hydroid Prime Chassis Blueprint" 25.33
Neo S11 "Kronen Prime Handle" 11.0
Neo S11 "Forma Blueprint" 11.0
Neo S11 "Stradavar Prime Blueprint" 2.0
Neo S12 "Fang Prime Blade" 25.33
Neo S12 "Redeemer Prime Blade" 25.33
Neo S12 "Paris Prime Upper Limb" 25.33
Neo S12 "Wukong Prime Chassis Blueprint" 11.0
Neo S12 "Mirage Prime Systems Blueprint" 11.0
Neo S12 "Stradavar Prime Blueprint" 2.0
Neo S13 "Saryn Prime Systems Blueprint" 25.33
Neo S13 "Spira Prime Blueprint" 25.33
Neo S13 "Nikana Prime Blueprint" 25.33
Neo S13 "Cernos Prime Blueprint" 11.0
Neo S13 "Forma Blueprint" 11.0
Neo S13 "Saryn Prime Chassis Blueprint" 2.0
Neo S14 "Karyst Prime Blueprint" 25.33
Neo S14 "Ninkondi Prime Blueprint" 25.33
Neo S14 "Forma Blueprint" 25.33
Neo S14 "Fang Prime Handle" 11.0
Neo S14 "Pangolin Prime Blade" 11.0
Neo S14 "Stradavar Prime Blueprint" 2.0
Neo S2 "Burston Prime Stock" 25.33
Neo S2 "Paris Prime Lower Limb" 25.33
Neo S2 "Nova Prime Systems Blueprint" 25.33
Neo S2 "Nyx Prime Systems Blueprint" 11.0
Neo S2 "Paris Prime Upper Limb" 11.0
Neo S2 "Saryn Prime Chassis Blueprint" 2.0
Neo S3 "Soma Prime Barrel" 25.33
Neo S3 "Carrier Prime Blueprint" 25.33
Neo S3 "Burston Prime Receiver" 25.33
Neo S3 "Forma Blueprint" 11.0
Neo S3 "Vasto Prime Blueprint" 11.0
Neo S3 "Spira Prime Blade" 2.0
Neo S5 "Latron Prime Receiver" 25.33
Neo S5 "Ember Prime Neuroptics Blueprint" 25.33
Neo S5 "Reaper Prime Blueprint" 25.33
Neo S5 "Glaive Prime Disc" 11.0
Neo S5 "Frost Prime Systems Blueprint" 11.0
Neo S5 "Sicarus Prime Receiver" 2.0
Neo S6 "Burston Prime Blueprint" 25.33
Neo S6 "Forma Blueprint" 25.33
Neo S6 "Trinity Prime Neuroptics Blueprint" 25.33
Neo S6 "Tigris Prime Receiver" 11.0
Neo S6 "Kavasa Prime Buckle" 11.0
Neo S6 "Silva & Aegis Prime Guard" 2.0
Neo S7 "Banshee Prime Neuroptics Blueprint" 25.33
Neo S7 "Fang Prime Blade" 25.33
Neo S7 "Helios Prime Carapace" 25.33
Neo S7 "Sybaris Prime Receiver" 11.0
Neo S7 "Ballistica Prime Receiver" 11.0
Neo S7 "Silva & Aegis Prime Guard" 2.0
Neo S8 "Forma Blueprint" 25.33
Neo S8 "Bronco Prime Receiver" 25.33
Neo S8 "Hydroid Prime Chassis Blueprint" 25.33
Neo S8 "Nikana Prime Blueprint" 11.0
Neo S8 "Fragor Prime Blueprint" 11.0
Neo S8 "Spira Prime Pouch" 2.0
Neo S9 "Akjagara Prime Blueprint" 25.33
Neo S9 "Bronco Prime Blueprint" 25.33
Neo S9 "Mirage Prime Neuroptics Blueprint" 25.33
Neo S9 "Destreza Prime Blueprint" 11.0
Neo S9 "Forma Blueprint" 11.0
Neo S9 "Silva & Aegis Prime Guard" 2.0
Neo T1 "Forma Blueprint" 25.33
Neo T1 "Dual Kamas Prime Blueprint" 25.33
Neo T1 "Burston Prime Blueprint" 25.33
Neo T1 "Banshee Prime Blueprint" 11.0
Neo T1 "Fragor Prime Handle" 11.0
Neo T1 "Tigris Prime Blueprint" 2.0
Neo T2 "Akbronco Prime Blueprint" 25.33
Neo T2 "Wukong Prime Neuroptics Blueprint" 25.33
Neo T2 "Fang Prime Blueprint" 25.33
Neo T2 "Dethcube Prime Carapace" 11.0
Neo T2 "Forma Blueprint" 11.0
Neo T2 "Tekko Prime Blade" 2.0
Neo T3 "Redeemer Prime Blade" 25.33
Neo T3 "Braton Prime Blueprint" 25.33
Neo T3 "Forma Blueprint" 25.33
Neo T3 "Inaros Prime Chassis Blueprint" 11.0
Neo T3 "Atlas Prime Chassis Blueprint" 11.0
Neo T3 "Titania Prime Systems Blueprint" 2.0
Neo T4 "Braton Prime Stock" 25.33
Neo T4 "Ivara Prime Neuroptics Blueprint" 25.33
Neo T4 "Forma Blueprint" 25.33
Neo T4 "Astilla Prime Blueprint" 11.0
Neo T4 "Guandao Prime Blueprint" 11.0
Neo T4 "Tenora Prime Receiver" 2.0
Neo T5 "Aksomati Prime Receiver" 25.33
Neo T5 "Inaros Prime Systems Blueprint" 25.33
Neo T5 "Braton Prime Barrel" 25.33
Neo T5 "Magnus Prime Receiver" 11.0
Neo T5 "Corinth Prime Receiver" 11.0
Neo T5 "Tenora Prime Barrel" 2.0
Neo V1 "Nyx Prime Blueprint" 25.33
Neo V1 "Forma Blueprint" 25.33
Neo V1 "Dual Kamas Prime Blueprint" 25.33
Neo V1 "Bronco Prime Barrel" 11.0
Neo V1 "Volt Prime Blueprint" 11.0
Neo V1 "Nova Prime Chassis Blueprint" 2.0
Neo V10 "Braton Prime Receiver" 25.33
Neo V10 "Guandao Prime Blade" 25.33
Neo V10 "Forma Blueprint" 25.33
Neo V10 "Akbronco Prime Link" 11.0
Neo V10 "Inaros Prime Chassis Blueprint" 11.0
Neo V10 "Volnus Prime Handle" 2.0
Neo V2 "Fang Prime Handle" 25.33
Neo V2 "Braton Prime Stock" 25.33
Neo V2 "Galatine Prime Blade" 25.33
Neo V2 "Galatine Prime Handle" 11.0
Neo V2 "Forma Blueprint" 11.0
Neo V2 "Vauban Prime Blueprint" 2.0
Neo V3 "Galatine Prime Blade" 25.33
Neo V3 "Paris Prime String" 25.33
Neo V3 "Carrier Prime Systems" 25.33
Neo V3 "Tigris Prime Receiver" 11.0
Neo V3 "Forma Blueprint" 11.0
Neo V3 "Vauban Prime Neuroptics Blueprint" 2.0
Neo V4 "Cernos Prime Grip" 25.33
Neo V4 "Tigris Prime Stock" 25.33
Neo V4 "Bronco Prime Receiver" 25.33
Neo V4 "Saryn Prime Neuroptics Blueprint" 11.0
Neo V4 "Ash Prime Neuroptics Blueprint" 11.0
Neo V4 "Venka Prime Gauntlet" 2.0
Neo V5 "Helios Prime Carapace" 25.33
Neo V5 "Paris Prime String" 25.33
Neo V5 "Silva & Aegis Prime Hilt" 25.33
Neo V5 "Forma Blueprint" 11.0
Neo V5 "Burston Prime Barrel" 11.0
Neo V5 "Vauban Prime Neuroptics Blueprint" 2.0
Neo V6 "Burston Prime Stock" 25.33
Neo V6 "Cernos Prime Grip" 25.33
Neo V6 "Forma Blueprint" 25.33
Neo V6 "Mirage Prime Systems Blueprint" 11.0
Neo V6 "Fragor Prime Handle" 11.0
Neo V6 "Vauban Prime Chassis Blueprint" 2.0
Neo V7 "Pyrana Prime Barrel" 25.33
Neo V7 "Akbolto Prime Blueprint" 25.33
Neo V7 "Forma Blueprint" 25.33
Neo V7 "Banshee Prime Blueprint" 11.0
Neo V7 "Cernos Prime Blueprint" 11.0
