"ID","Realm","Rarity","BaseRarity","Type","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","SoulBreak","LegendMateria","Synergy","CorrectedType","CorrectedCategory","CorrectedRealm","ID","Realm","Rarity","BaseRarity","Type","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","SoulBreak","LegendMateria","Synergy","CorrectedType","CorrectedCategory","CorrectedRealm"
"220520652","XII","7","5","Armor","Helm","30","20.0","135.0","0.0","120.0","0.0","0.0","105.0","","Gabranth","","Magister of the 9th","No","2","23","12","220520652","XII","7","5","Armor","Helm","100","45.0","244.0","0.0","217.0","0.0","0.0","105.0","","Gabranth","","Magister of the 9th","Yes","2","23","12"
"220520653","XII","8","5","Armor","Helm","35","22.0","143.0","0.0","127.0","0.0","0.0","105.0","","Gabranth","","Magister of the 9th","No","2","23","12","220520653","XII","8","5","Armor","Helm","115","50.0","267.0","0.0","238.0","0.0","0.0","105.0","","Gabranth","","Magister of the 9th","Yes","2","23","12"
"220520660","III","5","5","Armor","Helm","20","17.0","120.0","0.0","107.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","No","2","23","3","220520660","III","5","5","Armor","Helm","70","34.0","198.0","0.0","176.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","Yes","2","23","3"
"220520661","III","6","5","Armor","Helm","25","19.0","128.0","0.0","114.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","No","2","23","3","220520661","III","6","5","Armor","Helm","85","39.0","221.0","0.0","196.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","Yes","2","23","3"
"220520662","III","7","5","Armor","Helm","30","20.0","135.0","0.0","120.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","No","2","23","3","220520662","III","7","5","Armor","Helm","100","45.0","244.0","0.0","217.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","Yes","2","23","3"
"220520663","III","8","5","Armor","Helm","35","22.0","143.0","0.0","127.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","No","2","23","3","220520663","III","8","5","Armor","Helm","115","50.0","267.0","0.0","238.0","0.0","0.0","105.0","","Ingus","","Stoic Knight","Yes","2","23","3"
"220520680","III","6","6","Armor","Helm","25","19.0","152.0","0.0","135.0","0.0","0.0","105.0","Wind damage +20%","Luneth","Galestrike (Luneth)","","No","2","23","3","220520680","III","6","6","Armor","Helm","85","40.0","252.0","0.0","222.0","0.0","0.0","105.0","Wind damage +20%","Luneth","Galestrike (Luneth)","","Yes","2","23","3"
"220520681","III","7","6","Armor","Helm","30","21.0","160.0","0.0","142.0","0.0","0.0","105.0","Wind damage +20%","Luneth","Galestrike (Luneth)","","No","2","23","3","220520681","III","7","6","Armor","Helm","100","45.0","277.0","0.0","243.0","0.0","0.0","105.0","Wind damage +20%","Luneth","Galestrike (Luneth)","","Yes","2","23","3"
"220520682","III","8","6","Armor","Helm","35","22.0","168.0","0.0","149.0","0.0","0.0","105.0","Wind damage +20%","Luneth","Galestrike (Luneth)","","No","2","23","3","220520682","III","8","6","Armor","Helm","115","51.0","303.0","0.0","265.0","0.0","0.0","105.0","Wind damage +20%","Luneth","Galestrike (Luneth)","","Yes","2","23","3"
"220520690","FFT","6","6","Armor","Helm","25","19.0","153.0","0.0","136.0","0.0","0.0","105.0","","Orlandeau","Sword Saint's Essence","","No","2","23","50","220520690","FFT","6","6","Armor","Helm","85","40.0","253.0","0.0","223.0","0.0","0.0","105.0","","Orlandeau","Sword Saint's Essence","","Yes","2","23","50"
"220520691","FFT","7","6","Armor","Helm","30","21.0","161.0","0.0","143.0","0.0","0.0","105.0","","Orlandeau","Sword Saint's Essence","","No","2","23","50","220520691","FFT","7","6","Armor","Helm","100","45.0","278.0","0.0","244.0","0.0","0.0","105.0","","Orlandeau","Sword Saint's Essence","","Yes","2","23","50"
"220520692","FFT","8","6","Armor","Helm","35","22.0","169.0","0.0","150.0","0.0","0.0","105.0","","Orlandeau","Sword Saint's Essence","","No","2","23","50","220520692","FFT","8","6","Armor","Helm","115","51.0","304.0","0.0","266.0","0.0","0.0","105.0","","Orlandeau","Sword Saint's Essence","","Yes","2","23","50"
"220520700","FFT","6","6","Armor","Helm","25","19.0","153.0","0.0","136.0","0.0","0.0","105.0","","Gaffgarion","Dark Stance","","No","2","23","50","220520700","FFT","6","6","Armor","Helm","85","40.0","253.0","0.0","223.0","0.0","0.0","105.0","","Gaffgarion","Dark Stance","","Yes","2","23","50"
"220520701","FFT","7","6","Armor","Helm","30","21.0","161.0","0.0","143.0","0.0","0.0","105.0","","Gaffgarion","Dark Stance","","No","2","23","50","220520701","FFT","7","6","Armor","Helm","100","45.0","278.0","0.0","244.0","0.0","0.0","105.0","","Gaffgarion","Dark Stance","","Yes","2","23","50"
"220520702","FFT","8","6","Armor","Helm","35","22.0","169.0","0.0","150.0","0.0","0.0","105.0","","Gaffgarion","Dark Stance","","No","2","23","50","220520702","FFT","8","6","Armor","Helm","115","51.0","304.0","0.0","266.0","0.0","0.0","105.0","","Gaffgarion","Dark Stance","","Yes","2","23","50"
"220520710","VII","6","6","Armor","Helm","25","19.0","153.0","0.0","136.0","0.0","0.0","105.0","","Zack","Sonic Squat","","No","2","23","7","220520710","VII","6","6","Armor","Helm","85","40.0","253.0","0.0","223.0","0.0","0.0","105.0","","Zack","Sonic Squat","","Yes","2","23","7"
"220520711","VII","7","6","Armor","Helm","30","21.0","161.0","0.0","143.0","0.0","0.0","105.0","","Zack","Sonic Squat","","No","2","23","7","220520711","VII","7","6","Armor","Helm","100","45.0","278.0","0.0","244.0","0.0","0.0","105.0","","Zack","Sonic Squat","","Yes","2","23","7"
"220520712","VII","8","6","Armor","Helm","35","22.0","169.0","0.0","150.0","0.0","0.0","105.0","","Zack","Sonic Squat","","No","2","23","7","220520712","VII","8","6","Armor","Helm","115","51.0","304.0","0.0","266.0","0.0","0.0","105.0","","Zack","Sonic Squat","","Yes","2","23","7"
"220520720","II","6","6","Armor","Helm","25","19.0","152.0","0.0","135.0","0.0","0.0","105.0","Earth damage +20%","Guy","Unmatched Strength","","No","2","23","2","220520720","II","6","6","Armor","Helm","85","40.0","252.0","0.0","222.0","0.0","0.0","105.0","Earth damage +20%","Guy","Unmatched Strength","","Yes","2","23","2"
"220520721","II","7","6","Armor","Helm","30","21.0","160.0","0.0","142.0","0.0","0.0","105.0","Earth damage +20%","Guy","Unmatched Strength","","No","2","23","2","220520721","II","7","6","Armor","Helm","100","45.0","277.0","0.0","243.0","0.0","0.0","105.0","Earth damage +20%","Guy","Unmatched Strength","","Yes","2","23","2"
"220520722","II","8","6","Armor","Helm","35","22.0","168.0","0.0","149.0","0.0","0.0","105.0","Earth damage +20%","Guy","Unmatched Strength","","No","2","23","2","220520722","II","8","6","Armor","Helm","115","51.0","303.0","0.0","265.0","0.0","0.0","105.0","Earth damage +20%","Guy","Unmatched Strength","","Yes","2","23","2"
"220520740","IX","6","6","Armor","Helm","25","19.0","152.0","0.0","135.0","0.0","0.0","105.0","Fire damage +20%","Steiner","Trine Minus Strike","","No","2","23","9","220520740","IX","6","6","Armor","Helm","85","40.0","252.0","0.0","222.0","0.0","0.0","105.0","Fire damage +20%","Steiner","Trine Minus Strike","","Yes","2","23","9"
"220520741","IX","7","6","Armor","Helm","30","21.0","160.0","0.0","142.0","0.0","0.0","105.0","Fire damage +20%","Steiner","Trine Minus Strike","","No","2","23","9","220520741","IX","7","6","Armor","Helm","100","45.0","277.0","0.0","243.0","0.0","0.0","105.0","Fire damage +20%","Steiner","Trine Minus Strike","","Yes","2","23","9"
"220520742","IX","8","6","Armor","Helm","35","22.0","168.0","0.0","149.0","0.0","0.0","105.0","Fire damage +20%","Steiner","Trine Minus Strike","","No","2","23","9","220520742","IX","8","6","Armor","Helm","115","51.0","303.0","0.0","265.0","0.0","0.0","105.0","Fire damage +20%","Steiner","Trine Minus Strike","","Yes","2","23","9"
"220530010","V","1","1","Armor","Light Armor","3","0","4","0","3","0","0","93","","","","","No","2","24","5","220530010","V","1","1","Armor","Light Armor","18","0","4","0","3","0","0","93","","","","","Yes","2","24","5"
"220530011","V","2","1","Armor","Light Armor","5","0.0","12.0","0.0","11.0","0.0","0.0","93.0","","","","","No","2","24","5","220530011","V","2","1","Armor","Light Armor","25","0.0","50.0","0.0","51.0","0.0","0.0","93.0","","","","","Yes","2","24","5"
"220530012","V","3","1","Armor","Light Armor","10","0.0","21.0","0.0","21.0","0.0","0.0","93.0","","","","","No","2","24","5","220530012","V","3","1","Armor","Light Armor","40","0.0","78.0","0.0","81.0","0.0","0.0","93.0","","","","","Yes","2","24","5"
"220530013","V","4","1","Armor","Light Armor","15","0.0","31.0","0.0","31.0","0.0","0.0","93.0","","","","","No","2","24","5","220530013","V","4","1","Armor","Light Armor","55","0.0","106.0","0.0","111.0","0.0","0.0","93.0","","","","","Yes","2","24","5"
"220530020","III","1","1","Armor","Light Armor","3","0","3","0","4","0","0","93","","","","","No","2","24","3","220530020","III","1","1","Armor","Light Armor","18","0","3","0","4","0","0","93","","","","","Yes","2","24","3"
"220530021","III","2","1","Armor","Light Armor","5","0.0","11.0","0.0","11.0","0.0","0.0","93.0","","","","","No","2","24","3","220530021","III","2","1","Armor","Light Armor","25","0.0","46.0","0.0","42.0","0.0","0.0","93.0","","","","","Yes","2","24","3"
"220530022","III","3","1","Armor","Light Armor","10","0.0","19.0","0.0","18.0","0.0","0.0","93.0","","","","","No","2","24","3","220530022","III","3","1","Armor","Light Armor","40","0.0","73.0","0.0","65.0","0.0","0.0","93.0","","","","","Yes","2","24","3"
"220530023","III","4","1","Armor","Light Armor","15","0.0","28.0","0.0","26.0","0.0","0.0","93.0","","","","","No","2","24","3","220530023","III","4","1","Armor","Light Armor","55","0.0","99.0","0.0","88.0","0.0","0.0","93.0","","","","","Yes","2","24","3"
"220530030","IV","1","1","Armor","Light Armor","3","0","4","0","3","0","0","93","","","","","No","2","24","4","220530030","IV","1","1","Armor","Light Armor","18","0","4","0","3","0","0","93","","","","","Yes","2","24","4"
"220530031","IV","2","1","Armor","Light Armor","5","0.0","12.0","0.0","11.0","0.0","0.0","93.0","","","","","No","2","24","4","220530031","IV","2","1","Armor","Light Armor","25","0.0","47.0","0.0","46.0","0.0","0.0","93.0","","","","","Yes","2","24","4"
"220530032","IV","3","1","Armor","Light Armor","10","0.0","20.0","0.0","19.0","0.0","0.0","93.0","","","","","No","2","24","4","220530032","IV","3","1","Armor","Light Armor","40","0.0","74.0","0.0","73.0","0.0","0.0","93.0","","","","","Yes","2","24","4"
"220530033","IV","4","1","Armor","Light Armor","15","0.0","29.0","0.0","28.0","0.0","0.0","93.0","","","","","No","2","24","4","220530033","IV","4","1","Armor","Light Armor","55","0.0","100.0","0.0","99.0","0.0","0.0","93.0","","","","","Yes","2","24","4"
"220530050","VII","2","2","Armor","Light Armor","5","0.0","20.0","0.0","16.0","0.0","0.0","96.0","","","","","No","2","24","7","220530050","VII","2","2","Armor","Light Armor","25","0.0","45.0","0.0","46.0","0.0","0.0","96.0","","","","","Yes","2","24","7"
"220530051","VII","3","2","Armor","Light Armor","10","0.0","26.0","0.0","24.0","0.0","0.0","96.0","","","","","No","2","24","7","220530051","VII","3","2","Armor","Light Armor","40","0.0","65.0","0.0","69.0","0.0","0.0","96.0","","","","","Yes","2","24","7"
"220530052","VII","4","2","Armor","Light Armor","15","0.0","32.0","0.0","31.0","0.0","0.0","96.0","","","","","No","2","24","7","220530052","VII","4","2","Armor","Light Armor","55","0.0","84.0","0.0","91.0","0.0","0.0","96.0","","","","","Yes","2","24","7"
"220530053","VII","5","2","Armor","Light Armor","20","0.0","39.0","0.0","39.0","0.0","0.0","96.0","","","","","No","2","24","7","220530053","VII","5","2","Armor","Light Armor","70","0.0","103.0","0.0","114.0","0.0","0.0","96.0","","","","","Yes","2","24","7"
"220530060","VI","2","2","Armor","Light Armor","5","0.0","19.0","0.0","18.0","0.0","0.0","96.0","","","","","No","2","24","6","220530060","VI","2","2","Armor","Light Armor","25","0.0","52.0","0.0","49.0","0.0","0.0","96.0","","","","","Yes","2","24","6"
"220530061","VI","3","2","Armor","Light Armor","10","0.0","27.0","0.0","26.0","0.0","0.0","96.0","","","","","No","2","24","6","220530061","VI","3","2","Armor","Light Armor","40","0.0","77.0","0.0","73.0","0.0","0.0","96.0","","","","","Yes","2","24","6"
"220530062","VI","4","2","Armor","Light Armor","15","0.0","35.0","0.0","33.0","0.0","0.0","96.0","","","","","No","2","24","6","220530062","VI","4","2","Armor","Light Armor","55","0.0","101.0","0.0","96.0","0.0","0.0","96.0","","","","","Yes","2","24","6"
"220530063","VI","5","2","Armor","Light Armor","20","0.0","44.0","0.0","41.0","0.0","0.0","96.0","","","","","No","2","24","6","220530063","VI","5","2","Armor","Light Armor","70","0.0","126.0","0.0","120.0","0.0","0.0","96.0","","","","","Yes","2","24","6"
"220530070","IV","2","2","Armor","Light Armor","5","3.0","19.0","0.0","19.0","0.0","0.0","96.0","","","","","No","2","24","4","220530070","IV","2","2","Armor","Light Armor","25","3.0","52.0","0.0","52.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530071","IV","3","2","Armor","Light Armor","10","3.0","27.0","0.0","27.0","0.0","0.0","96.0","","","","","No","2","24","4","220530071","IV","3","2","Armor","Light Armor","40","3.0","77.0","0.0","77.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530072","IV","4","2","Armor","Light Armor","15","3.0","35.0","0.0","35.0","0.0","0.0","96.0","","","","","No","2","24","4","220530072","IV","4","2","Armor","Light Armor","55","3.0","101.0","0.0","101.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530073","IV","5","2","Armor","Light Armor","20","3.0","44.0","0.0","44.0","0.0","0.0","96.0","","","","","No","2","24","4","220530073","IV","5","2","Armor","Light Armor","70","3.0","126.0","0.0","126.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530080","IV","2","2","Armor","Light Armor","5","5.0","15.0","0.0","17.0","0.0","0.0","96.0","","","","","No","2","24","4","220530080","IV","2","2","Armor","Light Armor","25","5.0","45.0","0.0","46.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530081","IV","3","2","Armor","Light Armor","10","5.0","23.0","0.0","24.0","0.0","0.0","96.0","","","","","No","2","24","4","220530081","IV","3","2","Armor","Light Armor","40","5.0","68.0","0.0","67.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530082","IV","4","2","Armor","Light Armor","15","5.0","30.0","0.0","31.0","0.0","0.0","96.0","","","","","No","2","24","4","220530082","IV","4","2","Armor","Light Armor","55","5.0","90.0","0.0","89.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530083","IV","5","2","Armor","Light Armor","20","5.0","38.0","0.0","39.0","0.0","0.0","96.0","","","","","No","2","24","4","220530083","IV","5","2","Armor","Light Armor","70","5.0","113.0","0.0","110.0","0.0","0.0","96.0","","","","","Yes","2","24","4"
"220530090","V","3","3","Armor","Light Armor","10","0.0","32.0","0.0","32.0","0.0","0.0","109.0","","","","","No","2","24","5","220530090","V","3","3","Armor","Light Armor","40","0.0","73.0","0.0","73.0","0.0","0.0","109.0","","","","","Yes","2","24","5"
"220530091","V","4","3","Armor","Light Armor","15","0.0","39.0","0.0","39.0","0.0","0.0","109.0","","","","","No","2","24","5","220530091","V","4","3","Armor","Light Armor","55","0.0","93.0","0.0","93.0","0.0","0.0","109.0","","","","","Yes","2","24","5"
"220530092","V","5","3","Armor","Light Armor","20","0.0","45.0","0.0","45.0","0.0","0.0","109.0","","","","","No","2","24","5","220530092","V","5","3","Armor","Light Armor","70","0.0","114.0","0.0","114.0","0.0","0.0","109.0","","","","","Yes","2","24","5"
"220530093","V","6","3","Armor","Light Armor","25","0.0","52.0","0.0","52.0","0.0","0.0","109.0","","","","","No","2","24","5","220530093","V","6","3","Armor","Light Armor","85","0.0","134.0","0.0","134.0","0.0","0.0","109.0","","","","","Yes","2","24","5"
"220530100","III","3","3","Armor","Light Armor","10","5.0","33.0","0.0","33.0","0.0","0.0","99.0","","","","","No","2","24","3","220530100","III","3","3","Armor","Light Armor","40","5.0","76.0","0.0","76.0","0.0","0.0","99.0","","","","","Yes","2","24","3"
"220530101","III","4","3","Armor","Light Armor","15","5.0","40.0","0.0","40.0","0.0","0.0","99.0","","","","","No","2","24","3","220530101","III","4","3","Armor","Light Armor","55","5.0","97.0","0.0","97.0","0.0","0.0","99.0","","","","","Yes","2","24","3"
"220530102","III","5","3","Armor","Light Armor","20","5.0","47.0","0.0","47.0","0.0","0.0","99.0","","","","","No","2","24","3","220530102","III","5","3","Armor","Light Armor","70","5.0","119.0","0.0","119.0","0.0","0.0","99.0","","","","","Yes","2","24","3"
"220530103","III","6","3","Armor","Light Armor","25","5.0","55.0","0.0","55.0","0.0","0.0","99.0","","","","","No","2","24","3","220530103","III","6","3","Armor","Light Armor","85","5.0","140.0","0.0","140.0","0.0","0.0","99.0","","","","","Yes","2","24","3"
"220530130","VI","3","3","Armor","Light Armor","10","0.0","34.0","0.0","34.0","0.0","0.0","99.0","","","","","No","2","24","6","220530130","VI","3","3","Armor","Light Armor","40","0.0","78.0","0.0","78.0","0.0","0.0","99.0","","","","","Yes","2","24","6"
"220530131","VI","4","3","Armor","Light Armor","15","0.0","41.0","0.0","41.0","0.0","0.0","99.0","","","","","No","2","24","6","220530131","VI","4","3","Armor","Light Armor","55","0.0","100.0","0.0","100.0","0.0","0.0","99.0","","","","","Yes","2","24","6"
"220530132","VI","5","3","Armor","Light Armor","20","0.0","48.0","0.0","48.0","0.0","0.0","99.0","","","","","No","2","24","6","220530132","VI","5","3","Armor","Light Armor","70","0.0","122.0","0.0","122.0","0.0","0.0","99.0","","","","","Yes","2","24","6"
"220530133","VI","6","3","Armor","Light Armor","25","0.0","56.0","0.0","56.0","0.0","0.0","99.0","","","","","No","2","24","6","220530133","VI","6","3","Armor","Light Armor","85","0.0","144.0","0.0","144.0","0.0","0.0","99.0","","","","","Yes","2","24","6"
"220530140","IV","4","4","Armor","Light Armor","15","0.0","58.0","0.0","58.0","0.0","0.0","112.0","","","","","No","2","24","4","220530140","IV","4","4","Armor","Light Armor","55","0.0","115.0","0.0","115.0","0.0","0.0","112.0","","","","","Yes","2","24","4"
"220530141","IV","5","4","Armor","Light Armor","20","0.0","65.0","0.0","65.0","0.0","0.0","112.0","","","","","No","2","24","4","220530141","IV","5","4","Armor","Light Armor","70","0.0","136.0","0.0","136.0","0.0","0.0","112.0","","","","","Yes","2","24","4"
"220530142","IV","6","4","Armor","Light Armor","25","0.0","72.0","0.0","72.0","0.0","0.0","112.0","","","","","No","2","24","4","220530142","IV","6","4","Armor","Light Armor","85","0.0","157.0","0.0","157.0","0.0","0.0","112.0","","","","","Yes","2","24","4"
"220530143","IV","7","4","Armor","Light Armor","30","0.0","80.0","0.0","80.0","0.0","0.0","112.0","","","","","No","2","24","4","220530143","IV","7","4","Armor","Light Armor","100","0.0","179.0","0.0","179.0","0.0","0.0","112.0","","","","","Yes","2","24","4"
"220530150","VI","4","4","Armor","Light Armor","15","5.0","61.0","0.0","61.0","0.0","0.0","102.0","","","","","No","2","24","6","220530150","VI","4","4","Armor","Light Armor","55","5.0","123.0","0.0","123.0","0.0","0.0","102.0","","","","","Yes","2","24","6"
"220530151","VI","5","4","Armor","Light Armor","20","5.0","69.0","0.0","69.0","0.0","0.0","102.0","","","","","No","2","24","6","220530151","VI","5","4","Armor","Light Armor","70","5.0","146.0","0.0","146.0","0.0","0.0","102.0","","","","","Yes","2","24","6"
"220530152","VI","6","4","Armor","Light Armor","25","5.0","76.0","0.0","76.0","0.0","0.0","102.0","","","","","No","2","24","6","220530152","VI","6","4","Armor","Light Armor","85","5.0","169.0","0.0","169.0","0.0","0.0","102.0","","","","","Yes","2","24","6"
"220530153","VI","7","4","Armor","Light Armor","30","5.0","84.0","0.0","84.0","0.0","0.0","102.0","","","","","No","2","24","6","220530153","VI","7","4","Armor","Light Armor","100","5.0","192.0","0.0","192.0","0.0","0.0","102.0","","","","","Yes","2","24","6"
"220530160","IV","1","1","Armor","Light Armor","3","0","4","0","4","0","0","93","Sleep immunity (minor)","","","","No","2","24","4","220530160","IV","1","1","Armor","Light Armor","18","0","4","0","4","0","0","93","Sleep immunity (minor)","","","","Yes","2","24","4"
"220530161","IV","2","1","Armor","Light Armor","5","0.0","12.0","0.0","12.0","0.0","0.0","93.0","Sleep immunity (minor)","","","","No","2","24","4","220530161","IV","2","1","Armor","Light Armor","25","0.0","47.0","0.0","47.0","0.0","0.0","93.0","Sleep immunity (minor)","","","","Yes","2","24","4"
"220530162","IV","3","1","Armor","Light Armor","10","0.0","20.0","0.0","20.0","0.0","0.0","93.0","Sleep immunity (minor)","","","","No","2","24","4","220530162","IV","3","1","Armor","Light Armor","40","0.0","74.0","0.0","74.0","0.0","0.0","93.0","Sleep immunity (minor)","","","","Yes","2","24","4"
"220530163","IV","4","1","Armor","Light Armor","15","0.0","29.0","0.0","29.0","0.0","0.0","93.0","Sleep immunity (minor)","","","","No","2","24","4","220530163","IV","4","1","Armor","Light Armor","55","0.0","100.0","0.0","100.0","0.0","0.0","93.0","Sleep immunity (minor)","","","","Yes","2","24","4"
"220530170","XIII","5","5","Armor","Light Armor","20","0.0","101.0","0.0","101.0","0.0","0.0","105.0","","Snow","Froststrike","","No","2","24","13","220530170","XIII","5","5","Armor","Light Armor","70","0.0","180.0","0.0","180.0","0.0","0.0","105.0","","Snow","Froststrike","","Yes","2","24","13"
"220530171","XIII","6","5","Armor","Light Armor","25","0.0","109.0","0.0","109.0","0.0","0.0","105.0","","Snow","Froststrike","","No","2","24","13","220530171","XIII","6","5","Armor","Light Armor","85","0.0","204.0","0.0","204.0","0.0","0.0","105.0","","Snow","Froststrike","","Yes","2","24","13"
"220530172","XIII","7","5","Armor","Light Armor","30","0.0","116.0","0.0","116.0","0.0","0.0","105.0","","Snow","Froststrike","","No","2","24","13","220530172","XIII","7","5","Armor","Light Armor","100","0.0","228.0","0.0","228.0","0.0","0.0","105.0","","Snow","Froststrike","","Yes","2","24","13"
"220530173","XIII","8","5","Armor","Light Armor","35","0.0","124.0","0.0","124.0","0.0","0.0","105.0","","Snow","Froststrike","","No","2","24","13","220530173","XIII","8","5","Armor","Light Armor","115","0.0","251.0","0.0","251.0","0.0","0.0","105.0","","Snow","Froststrike","","Yes","2","24","13"
"220530180","X","4","4","Armor","Light Armor","15","0.0","58.0","0.0","56.0","0.0","0.0","102.0","Blind immunity (minor)","","","","No","2","24","10","220530180","X","4","4","Armor","Light Armor","55","0.0","120.0","0.0","122.0","0.0","0.0","102.0","Blind immunity (minor)","","","","Yes","2","24","10"
"220530181","X","5","4","Armor","Light Armor","20","0.0","66.0","0.0","64.0","0.0","0.0","102.0","Blind immunity (minor)","","","","No","2","24","10","220530181","X","5","4","Armor","Light Armor","70","0.0","143.0","0.0","147.0","0.0","0.0","102.0","Blind immunity (minor)","","","","Yes","2","24","10"
"220530182","X","6","4","Armor","Light Armor","25","0.0","73.0","0.0","72.0","0.0","0.0","102.0","Blind immunity (minor)","","","","No","2","24","10","220530182","X","6","4","Armor","Light Armor","85","0.0","166.0","0.0","172.0","0.0","0.0","102.0","Blind immunity (minor)","","","","Yes","2","24","10"
"220530183","X","7","4","Armor","Light Armor","30","0.0","81.0","0.0","81.0","0.0","0.0","102.0","Blind immunity (minor)","","","","No","2","24","10","220530183","X","7","4","Armor","Light Armor","100","0.0","189.0","0.0","197.0","0.0","0.0","102.0","Blind immunity (minor)","","","","Yes","2","24","10"
"220530190","VIII","5","5","Armor","Light Armor","20","0.0","99.0","0.0","102.0","0.0","0.0","100.0","","","","","No","2","24","8","220530190","VIII","5","5","Armor","Light Armor","70","0.0","178.0","0.0","181.0","0.0","0.0","100.0","","","","","Yes","2","24","8"
"220530191","VIII","6","5","Armor","Light Armor","25","0.0","107.0","0.0","110.0","0.0","0.0","100.0","","","","","No","2","24","8","220530191","VIII","6","5","Armor","Light Armor","85","0.0","202.0","0.0","205.0","0.0","0.0","100.0","","","","","Yes","2","24","8"
"220530192","VIII","7","5","Armor","Light Armor","30","0.0","114.0","0.0","117.0","0.0","0.0","100.0","","","","","No","2","24","8","220530192","VIII","7","5","Armor","Light Armor","100","0.0","226.0","0.0","229.0","0.0","0.0","100.0","","","","","Yes","2","24","8"
"220530193","VIII","8","5","Armor","Light Armor","35","0.0","122.0","0.0","125.0","0.0","0.0","100.0","","","","","No","2","24","8","220530193","VIII","8","5","Armor","Light Armor","115","0.0","249.0","0.0","252.0","0.0","0.0","100.0","","","","","Yes","2","24","8"
"220530200","X","2","2","Armor","Light Armor","5","3.0","16.0","0.0","17.0","0.0","0.0","96.0","","","","","No","2","24","10","220530200","X","2","2","Armor","Light Armor","25","3.0","46.0","0.0","46.0","0.0","0.0","96.0","","","","","Yes","2","24","10"
"220530201","X","3","2","Armor","Light Armor","10","3.0","24.0","0.0","24.0","0.0","0.0","96.0","","","","","No","2","24","10","220530201","X","3","2","Armor","Light Armor","40","3.0","69.0","0.0","67.0","0.0","0.0","96.0","","","","","Yes","2","24","10"
"220530202","X","4","2","Armor","Light Armor","15","3.0","31.0","0.0","31.0","0.0","0.0","96.0","","","","","No","2","24","10","220530202","X","4","2","Armor","Light Armor","55","3.0","91.0","0.0","89.0","0.0","0.0","96.0","","","","","Yes","2","24","10"
"220530203","X","5","2","Armor","Light Armor","20","3.0","39.0","0.0","39.0","0.0","0.0","96.0","","","","","No","2","24","10","220530203","X","5","2","Armor","Light Armor","70","3.0","114.0","0.0","110.0","0.0","0.0","96.0","","","","","Yes","2","24","10"
"220530210","VI","5","5","Armor","Light Armor","20","0.0","98.0","0.0","101.0","0.0","0.0","105.0","","-","Shimmering Mirage","","No","2","24","6","220530210","VI","5","5","Armor","Light Armor","70","0.0","177.0","0.0","180.0","0.0","0.0","105.0","","-","Shimmering Mirage","","Yes","2","24","6"
"220530211","VI","6","5","Armor","Light Armor","25","0.0","106.0","0.0","109.0","0.0","0.0","105.0","","-","Shimmering Mirage","","No","2","24","6","220530211","VI","6","5","Armor","Light Armor","85","0.0","201.0","0.0","204.0","0.0","0.0","105.0","","-","Shimmering Mirage","","Yes","2","24","6"
"220530212","VI","7","5","Armor","Light Armor","30","0.0","113.0","0.0","116.0","0.0","0.0","105.0","","-","Shimmering Mirage","","No","2","24","6","220530212","VI","7","5","Armor","Light Armor","100","0.0","225.0","0.0","228.0","0.0","0.0","105.0","","-","Shimmering Mirage","","Yes","2","24","6"
"220530213","VI","8","5","Armor","Light Armor","35","0.0","121.0","0.0","124.0","0.0","0.0","105.0","","-","Shimmering Mirage","","No","2","24","6","220530213","VI","8","5","Armor","Light Armor","115","0.0","248.0","0.0","251.0","0.0","0.0","105.0","","-","Shimmering Mirage","","Yes","2","24","6"
"220530220","V","5","5","Armor","Light Armor","20","17.0","115.0","0.0","115.0","0.0","0.0","100.0","","Galuf","","Priceless Experience","No","2","24","5","220530220","V","5","5","Armor","Light Armor","70","34.0","194.0","0.0","194.0","0.0","0.0","100.0","","Galuf","","Priceless Experience","Yes","2","24","5"
"220530221","V","6","5","Armor","Light Armor","25","19.0","123.0","0.0","123.0","0.0","0.0","100.0","","Galuf","","Priceless Experience","No","2","24","5","220530221","V","6","5","Armor","Light Armor","85","39.0","218.0","0.0","218.0","0.0","0.0","100.0","","Galuf","","Priceless Experience","Yes","2","24","5"
"220530222","V","7","5","Armor","Light Armor","30","20.0","130.0","0.0","130.0","0.0","0.0","100.0","","Galuf","","Priceless Experience","No","2","24","5","220530222","V","7","5","Armor","Light Armor","100","45.0","242.0","0.0","242.0","0.0","0.0","100.0","","Galuf","","Priceless Experience","Yes","2","24","5"
